215 1 5 1981 1 5 2 -3 1750 -3 1 12 12 -4 12 2 -4 -4 -4 -4 -4 -4 -4 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 1 14 13 1 2 0 -4 -4 0 -4 -4 1 -4 8000 -4 -4 -4 0 1 1 1 0 0 0 0 0 1 -4 1 0 0 0 0 0 0 1 0 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 0 49000 219 2 2 -4 -4 -4 -4 -4 -4
216 2 6 1980 1 5 3 71900 43000 375 1 6 11 6 11 2 -4 -4 -4 -4 -4 3 -4 0 3 3 -4 -4 400 -4 -4 -4 -4 -4 5 -4 3 2 15 13 1 30 8 -4 -4 0 -4 -4 1 -4 22000 -4 30000 -4 7 1 1 1 0 0 1 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 0 89500 413 1 1 2 1 7 9 22 1
217 2 11 1982 1 5 -4 -4 -4 -4 1 12 8 12 -4 2 13 15 -4 -4 -4 -4 -4 -4 1 3 -4 -4 -4 -4 -4 2 5 -4 -4 -4 0 0 13 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 -2 2 -2 -2 7 6 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -3 2 2 2 2 3 4 21 1
218 1 9 1983 1 5 -4 -4 -4 -4 1 12 16 12 16 2 5 5 -4 -4 1 -4 1 -4 3 3 -4 -4 -4 -4 -4 1 -4 2 -4 -4 0 0 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
219 1 3 1982 0 5 1 141400 139500 1627 1 15 18 15 18 3 12 1 -4 -4 -4 -4 -4 -4 2 3 -4 -4 0 200 100 3 -4 2 -4 -4 0 0 15 14 0 -4 -4 -4 -4 0 -4 -4 1 -4 1500 -4 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 1 0 1 0 0 0 0 0 0 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 6 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 116500 841 2 2 2 2 6 4 6 1
220 1 3 1984 0 1 1 48400 118000 231 1 14 12 14 12 4 11 5 -4 -4 2 6 0 1 1 3 -4 -4 250 300 200 2 -4 2 -4 4 3 0 13 12 0 -4 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 1 0 1 0 0 0 0 0 0 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 3 1 1 -4 -4 -4 -4 -4 -4 -4 -4 0 0 -4 -4 2 2 -4 -4 -4 -4 -4 -4
221 2 9 1984 0 1 1 107700 183500 677 1 18 14 12 14 4 8 3 -4 -4 3 5 1 1 4 2 -4 -4 100 400 200 2 1 -4 3 -4 0 0 13 12 1 30 15 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 5 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 8 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 17500 81 2 0 2 2 6 4 5 1
222 1 1 1981 1 1 3 35000 -3 220 1 12 9 12 9 2 -4 -4 -4 -4 -4 -4 -4 -4 4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 2 15 15 1 30 15 -4 -4 0 -4 -4 1 -4 20000 -4 -4 -4 5 3 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 105000 575 2 2 2 2 6 4 6 1
223 1 1 1981 1 1 3 35000 -3 220 1 12 9 12 9 2 -4 -4 -4 -4 -4 -4 -4 -4 4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 7 2 15 15 0 -4 -4 -4 -4 0 -4 -4 1 -4 -2 3 -4 -4 7 1 1 1 0 0 1 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 110000 602 2 2 2 2 6 4 6 1
224 2 10 1982 0 1 1 57000 120750 451 1 12 12 12 -4 4 -4 11 -4 -4 -4 -4 -4 -4 -4 2 -4 -4 200 200 200 1 1 -4 -4 -4 0 0 13 13 0 -4 -4 -4 -4 0 -4 -4 1 -4 18000 -4 -4 -4 7 1 1 1 0 0 0 0 0 1 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 3 -4 -2 -4 -4 -4 -4 -4 -4 -4 -4 0 0 -3 -3 2 2 2 2 4 9 3 1
225 1 10 1980 0 1 1 -3 -3 -3 1 12 14 12 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 2 2 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 12 12 1 30 3 -4 -4 0 -4 -4 1 -4 29000 -4 -4 -4 8 1 1 1 0 0 0 0 0 1 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -3 79000 570 2 2 2 2 6 4 6 1
226 2 3 1981 0 2 1 2500 2350 16 1 -3 9 -4 9 1 -4 -4 -4 -4 -4 -4 -4 -4 4 -4 -4 -4 500 -4 -4 -4 -4 -4 -4 -4 1 0 13 13 0 -4 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 0 -3 -3 2 2 2 2 5 7 8 1
227 2 1 1980 0 5 1 6014 47650 -3 1 -4 -3 -4 14 3 -4 -4 -4 -4 -4 -4 -4 -4 2 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 3 9 8 1 -2 -2 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 0 0 0 0 0 2 1 7 9 22 1
228 1 1 1984 0 5 2 -3 -2500 -3 1 15 15 15 -4 4 9 9 -4 -4 6 2 0 0 4 4 -4 -4 500 100 100 1 -4 0 -4 1 0 0 14 13 0 -4 -4 -4 -4 0 -4 -4 1 -4 5000 -4 -4 -4 7 1 1 1 0 0 0 0 0 1 -4 1 0 1 0 0 0 0 0 0 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 38000 205 2 2 2 1 6 1 13 1
229 2 2 1984 0 5 3 140 79530 1 1 -4 16 -4 16 4 10 8 -4 -4 2 4 0 0 4 4 -4 -4 400 0 100 3 0 -4 2 -4 0 0 13 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 1600 -4 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 267940 1521 2 2 2 1 6 1 13 1
230 1 5 1984 1 1 2 -3 -19883 -3 1 12 12 12 12 2 13 8 -4 -4 3 2 1 1 4 4 -4 -4 400 200 200 1 -4 1 -4 1 3 1 12 12 1 3 0 -4 -4 0 -4 -4 1 -4 10000 -4 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 105000 566 2 2 2 2 6 4 6 1
231 1 11 1980 1 5 -4 -4 -4 -4 1 12 11 12 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 2 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 2 13 12 1 30 2 -4 -4 0 -4 -4 1 -4 25000 -4 25000 -4 9 1 1 1 1 0 0 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 -2 4 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 162500 652 2 2 2 1 7 9 22 1
232 1 6 1984 1 5 3 60 30485 1 1 12 12 -4 12 2 14 -4 -4 -4 2 5 1 1 4 -4 -4 -4 400 100 100 1 -4 1 -4 7 2 0 12 12 -1 -4 -4 -4 -4 -1 -4 -4 1 -4 200 -4 -4 -4 7 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 200 2 2 2 2 2 7 10 8 1
233 1 12 1980 1 5 1 36 3765 0 1 7 13 7 13 2 -4 -4 -4 -4 -4 -4 -4 -4 4 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 13 12 0 -4 -4 -4 -4 1 2 0 1 -4 -2 1 -4 -4 9 1 3 1 0 0 1 0 0 1 20 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 77500 559 2 2 2 1 7 9 22 1
234 2 8 1983 1 1 -4 -4 -4 -4 1 14 11 -4 11 2 7 2 -4 -4 3 -4 0 -4 3 3 -4 -4 -4 -4 -4 0 4 -4 -4 -4 2 1 12 12 0 -4 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 7 6 6 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 1 0 1 1 1 1 1 1 3 -3 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 51000 205 2 2 2 1 6 1 13 1
235 2 8 1981 0 4 2 4500 1747 28 1 15 10 15 10 4 -4 -4 -4 -4 -4 -4 -4 -4 4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 1 16 15 1 15 4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 6 2 2 1 0 0 0 0 0 1 21 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 20 0 2 2 2 2 3 4 21 1
236 2 12 1984 1 5 1 35 -3 0 1 12 15 -4 15 2 11 -4 -4 -4 3 5 0 0 4 -4 -4 -4 100 100 0 2 1 -4 1 -4 0 0 12 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 -2 1 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 -4 -4 2 2 2 1 7 9 22 1
237 1 3 1983 0 5 3 -3 40067 -3 1 13 14 13 14 4 14 8 -4 -4 2 4 0 0 4 2 -4 -4 500 0 0 2 -4 0 -4 1 0 0 13 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 5000 -4 -4 -4 7 6 6 1 0 0 0 0 0 1 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 1 1 1 1 1 1 1 1 1 1 4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 165600 651 2 2 2 1 6 1 13 1
238 2 8 1981 0 4 -4 -4 -4 -4 1 -4 -3 -4 -3 4 -4 -4 -4 -4 -4 -4 -4 -4 2 -4 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 0 1 16 15 0 -4 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 8 1 2 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 2 2 2 2 4 9 3 1
239 1 9 1980 0 1 1 246474 600000 1627 1 18 18 18 18 4 -4 -4 -4 -4 -4 -4 -4 -4 2 2 -4 -4 200 -4 -4 -4 -4 -4 -4 -4 2 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
240 2 4 1983 0 1 1 246474 600000 1627 1 18 18 18 18 4 14 15 -4 -4 4 6 0 0 4 4 -4 -4 200 100 0 2 2 -4 0 -4 0 1 14 14 1 0 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 6 1 1 1 0 0 1 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 1 0 1 0 -2 1 1 6 6 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 -3 -3 2 2 2 1 7 9 22 1
241 2 2 1983 1 1 2 78000 29750 417 1 16 18 16 18 2 9 2 -4 -4 1 6 0 0 2 2 -4 -4 400 300 0 1 3 -4 1 -4 0 1 14 13 0 -4 -4 -4 -4 0 -4 -4 1 -4 5000 -4 -4 -4 8 1 1 1 0 0 0 0 0 1 -4 1 0 1 0 0 0 0 0 0 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 1 0 1 1 0 1 1 6 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -3 76500 342 2 2 2 2 4 9 10 2
242 1 6 1984 1 1 2 78000 29750 417 1 16 18 16 18 2 8 3 -4 -4 4 6 1 0 4 4 -4 -4 400 400 0 1 -4 4 -4 1 1 1 13 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 1300 -4 -4 -4 5 1 1 1 0 0 0 0 0 1 -4 1 0 1 0 0 0 0 0 0 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 6 5 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -3 78800 353 2 2 2 2 4 9 10 2
243 2 2 1983 -1 -1 2 -3 -3 -3 1 12 12 12 12 3 5 6 -4 -4 4 4 0 0 4 4 -4 -4 300 600 0 2 1 -4 2 -4 1 0 12 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 -2 1 -4 -4 6 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 1 1 0 0 19 -4 1 0 0 0 0 1 1 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 -3 -3 2 2 -4 -4 -4 -4 -4 -4
244 1 3 1983 1 5 2 26000 -3 139 1 12 12 12 12 2 9 10 -4 -4 4 4 1 1 4 3 -4 -4 100 300 0 2 -4 2 -4 4 1 0 12 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 13000 -4 -4 -4 7 1 1 1 0 0 0 0 0 1 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 1 0 1 0 0 1 1 3 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 53250 246 2 2 -4 -4 -4 -4 -4 -4
245 2 7 1984 0 1 -4 -4 -4 -4 1 -3 -3 -3 -3 4 4 10 -4 -4 5 -4 1 -4 3 4 -4 -4 -4 -4 -4 2 1 -4 -4 -4 1 0 13 12 0 -4 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 6 1 1 1 0 0 0 0 0 1 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 55000 254 2 2 2 2 4 9 10 2
246 1 10 1980 1 1 3 -3 -3 -3 1 15 -4 15 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 1 16 16 0 -4 -4 -4 -4 0 -4 -4 1 -4 -2 2 -4 -4 6 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 7500 63 4 4 2 2 4 9 10 2
247 1 3 1982 0 1 1 24850 17850 156 1 13 13 13 13 4 9 5 -4 -4 -4 -4 -4 -4 4 1 -4 -4 300 300 0 1 -4 1 -4 -4 2 1 15 14 1 30 10 -4 -4 0 -4 -4 1 -4 7000 -4 -4 -4 6 1 1 0 -4 -4 -4 -4 -4 -4 19 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 33050 239 2 2 2 2 4 9 10 2
248 2 9 1983 0 1 1 24850 17850 156 1 13 13 13 13 4 16 4 -4 -4 1 2 0 0 4 1 -4 -4 300 400 0 2 4 -4 1 -4 0 1 14 13 0 -4 -4 -4 -4 0 -4 -4 1 -4 4000 -4 -4 -4 6 1 2 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 1 0 1 1 1 1 1 3 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 37300 269 2 2 2 2 4 9 10 2
249 1 8 1981 0 1 -4 -4 -4 -4 1 12 14 14 14 4 -4 -4 -4 -4 -4 -4 -4 -4 4 2 -4 1 -4 -4 -4 -4 -4 -4 -4 -4 2 3 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
250 1 9 1981 0 1 1 94250 -3 592 1 12 13 12 13 4 -4 -4 -4 -4 -4 -4 -4 -4 4 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 8 3 12 12 1 30 8 -4 -4 0 -4 -4 0 -4 -4 -4 -2 -2 7 5 5 1 0 0 0 0 0 1 21 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -3 -3 -3 2 2 2 2 4 9 10 2
251 1 4 1982 1 5 3 37500 -3 236 1 14 11 14 11 2 11 8 -4 -4 -4 -4 -4 -4 1 2 -4 -4 400 400 200 3 -4 2 -4 -4 2 0 15 14 0 -4 -4 -4 -4 0 -4 -4 1 -4 20000 -4 -4 -4 8 1 1 1 0 0 1 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 3 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 102653 466 2 2 2 2 4 9 10 2
252 2 7 1984 1 5 3 37500 -3 236 1 14 11 14 11 2 11 10 -4 -4 1 2 0 0 2 4 -4 -4 400 200 200 3 3 -4 0 -4 0 0 13 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 1100 -4 -4 -4 5 1 1 1 0 0 1 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 92600 507 2 2 2 2 4 9 10 2
253 2 9 1984 0 1 -4 -4 -4 -4 1 -3 -3 -3 -3 4 8 12 -4 -4 4 -4 0 -4 3 4 -4 -4 -4 -4 -4 2 2 -4 -4 -4 0 -4 13 12 0 -4 -4 -4 -4 0 -4 -4 1 -4 -1 1 -4 -4 7 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -1 -1 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 2 2 2 3 4 21 1
254 1 8 1981 0 1 1 -3 -3 -3 1 16 18 -4 18 4 -4 -4 -4 -4 -4 -4 -4 -4 4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 0 0 15 14 0 -4 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 9 1 1 1 0 0 1 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 6 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 0 -3 -3 2 2 -4 -4 -4 -4 -4 -4
255 2 7 1983 0 1 1 -3 -3 -3 1 16 18 -4 18 4 11 -4 -4 -4 2 3 0 0 4 -4 -4 -4 0 100 0 2 1 -4 0 -4 0 0 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
256 1 8 1980 0 1 1 43000 -3 230 1 -3 -3 -3 -3 4 -4 -4 -4 -4 -4 -4 -4 -4 4 4 -4 -4 300 -4 -4 -4 -4 -4 -4 -4 2 3 12 12 1 20 3 -4 -4 1 5 0 1 -4 -2 3 -4 -4 7 1 5 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 3 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 92500 427 2 2 2 2 4 9 10 2
257 1 5 1984 0 1 1 43000 -3 230 1 -3 -3 -3 -3 4 11 8 -4 -4 2 4 1 1 2 2 -4 -4 300 100 200 1 -4 0 -4 3 0 2 10 9 1 30 10 -4 -4 0 -4 -4 1 -4 1000 -4 -4 -4 8 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 1 1 0 0 16 -4 -4 -4 -4 -4 -4 -4 -4 -1 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -3 46000 248 0 0 2 2 4 9 10 2
258 1 11 1982 0 1 -4 -4 -4 -4 1 14 12 14 12 4 12 10 -4 -4 -4 -4 -4 -4 2 2 -4 -4 -4 -4 -4 2 -4 4 -4 -4 1 2 15 14 1 25 3 -4 -4 0 -4 -4 1 -4 7000 -4 -4 -4 8 1 1 1 1 0 0 0 0 0 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 24000 202 2 2 2 2 4 9 10 2
259 1 12 1981 0 1 1 -3 -3 -3 1 -3 -3 -3 -3 4 -4 -4 -4 -4 -4 -4 -4 -4 4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 14 14 0 -4 -4 -4 -4 0 -4 -4 1 -4 -2 2 -4 -4 5 1 1 0 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5 -1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 -3 -3 2 2 2 2 3 4 21 1
260 1 12 1980 0 2 -4 -4 -4 -4 1 -4 14 -4 14 1 -4 -4 -4 -4 -4 -4 -4 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 16 15 0 -4 -4 -4 -4 0 -4 -4 0 -4 -4 -4 -4 -4 8 1 1 -2 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 1 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 42500 196 2 2 2 2 4 9 10 2
